platform,algorithm,baseline_package_id,device_model,soc,os_version,version,level,payload_profile,iteration_index,input_size,compressed_size,compression_ratio,compress_us,throughput_mbps,input_hash,compressed_output_hash,decompress_us,decompressed_output_hash,roundtrip_hash_match,roundtrip_byte_match,status
macOS,zstd,compression-bench-zstd-3-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,0,262144,12177,21.527798,530,471.698113,5c1552df8030fce4,21337a3f26e89da0,49,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,1,262144,12177,21.527798,507,493.096647,5c1552df8030fce4,21337a3f26e89da0,49,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,2,262144,12177,21.527798,483,517.598344,5c1552df8030fce4,21337a3f26e89da0,47,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,3,262144,12177,21.527798,480,520.833333,5c1552df8030fce4,21337a3f26e89da0,46,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,4,262144,12177,21.527798,480,520.833333,5c1552df8030fce4,21337a3f26e89da0,46,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,0,1048576,46370,22.613241,2034,491.642085,5236623b1e38a3a3,8c4dd023573dc094,201,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,1,1048576,46370,22.613241,1949,513.083633,5236623b1e38a3a3,8c4dd023573dc094,180,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,2,1048576,46370,22.613241,1898,526.870390,5236623b1e38a3a3,8c4dd023573dc094,183,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,3,1048576,46370,22.613241,1924,519.750520,5236623b1e38a3a3,8c4dd023573dc094,254,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-3-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,pso_like,4,1048576,46370,22.613241,1976,506.072874,5236623b1e38a3a3,8c4dd023573dc094,188,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,0,65536,6749,9.710476,183,341.530055,2772eb7b5d580d96,b6ab29924c5e09f0,4,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,1,65536,6749,9.710476,128,488.281250,2772eb7b5d580d96,b6ab29924c5e09f0,4,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,2,65536,6749,9.710476,120,520.833333,2772eb7b5d580d96,b6ab29924c5e09f0,4,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,3,65536,6749,9.710476,123,508.130081,2772eb7b5d580d96,b6ab29924c5e09f0,4,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,4,65536,6749,9.710476,119,525.210084,2772eb7b5d580d96,b6ab29924c5e09f0,4,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,0,262144,26861,9.759279,538,464.684015,dcf9578e5a22ffc3,3556133102040243,15,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,1,262144,26861,9.759279,500,500.000000,dcf9578e5a22ffc3,3556133102040243,15,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,2,262144,26861,9.759279,488,512.295082,dcf9578e5a22ffc3,3556133102040243,63,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,3,262144,26861,9.759279,539,463.821892,dcf9578e5a22ffc3,3556133102040243,17,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,4,262144,26861,9.759279,504,496.031746,dcf9578e5a22ffc3,3556133102040243,18,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,0,1048576,107812,9.725967,2483,402.738623,c8116c5bb5e46840,f0fdfce0a4d3caf3,67,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,1,1048576,107812,9.725967,2349,425.713069,c8116c5bb5e46840,f0fdfce0a4d3caf3,118,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,2,1048576,107812,9.725967,2239,446.627959,c8116c5bb5e46840,f0fdfce0a4d3caf3,94,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,3,1048576,107812,9.725967,2218,450.856628,c8116c5bb5e46840,f0fdfce0a4d3caf3,67,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-3-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,high_compressibility,4,1048576,107812,9.725967,2376,420.875421,c8116c5bb5e46840,f0fdfce0a4d3caf3,80,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,0,65536,59247,1.106149,489,127.811861,3d44fc31249b7fea,546cca837bd8a5c7,6,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,1,65536,59247,1.106149,494,126.518219,3d44fc31249b7fea,546cca837bd8a5c7,9,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,2,65536,59247,1.106149,587,106.473595,3d44fc31249b7fea,546cca837bd8a5c7,9,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,3,65536,59247,1.106149,521,119.961612,3d44fc31249b7fea,546cca837bd8a5c7,6,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,4,65536,59247,1.106149,516,121.124031,3d44fc31249b7fea,546cca837bd8a5c7,6,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,0,262144,237241,1.104969,1664,150.240385,847d87b26df4af9b,6d9275447641f0ec,16,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,1,262144,237241,1.104969,1631,153.280196,847d87b26df4af9b,6d9275447641f0ec,24,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,2,262144,237241,1.104969,1733,144.258511,847d87b26df4af9b,6d9275447641f0ec,223,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,3,262144,237241,1.104969,1671,149.611011,847d87b26df4af9b,6d9275447641f0ec,20,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,4,262144,237241,1.104969,1612,155.086849,847d87b26df4af9b,6d9275447641f0ec,17,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,0,1048576,947223,1.107000,5384,185.735513,31bf0a2c90ad6cea,bbe4eaa9afb89878,138,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,1,1048576,947223,1.107000,5561,179.823773,31bf0a2c90ad6cea,bbe4eaa9afb89878,59,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,2,1048576,947223,1.107000,5165,193.610842,31bf0a2c90ad6cea,bbe4eaa9afb89878,57,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,3,1048576,947223,1.107000,5136,194.704050,31bf0a2c90ad6cea,bbe4eaa9afb89878,56,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-3-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,3,low_compressibility,4,1048576,947223,1.107000,5014,199.441564,31bf0a2c90ad6cea,bbe4eaa9afb89878,59,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,0,65536,2976,22.021505,428,146.028037,7545158f165814bb,8f889c57f7bacb93,12,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,1,65536,2976,22.021505,580,107.758621,7545158f165814bb,8f889c57f7bacb93,23,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,2,65536,2976,22.021505,533,117.260788,7545158f165814bb,8f889c57f7bacb93,13,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,3,65536,2976,22.021505,449,139.198218,7545158f165814bb,8f889c57f7bacb93,12,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,4,65536,2976,22.021505,448,139.508929,7545158f165814bb,8f889c57f7bacb93,12,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,0,262144,10339,25.354870,2037,122.729504,5c1552df8030fce4,4e6fff794a085ec2,65,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,1,262144,10339,25.354870,2051,121.891760,5c1552df8030fce4,4e6fff794a085ec2,74,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,2,262144,10339,25.354870,1936,129.132231,5c1552df8030fce4,4e6fff794a085ec2,50,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,3,262144,10339,25.354870,2059,121.418164,5c1552df8030fce4,4e6fff794a085ec2,55,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,4,262144,10339,25.354870,1680,148.809524,5c1552df8030fce4,4e6fff794a085ec2,43,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,0,1048576,38016,27.582492,5995,166.805671,5236623b1e38a3a3,3b4a1c929d4c74b0,215,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,1,1048576,38016,27.582492,6263,159.667891,5236623b1e38a3a3,3b4a1c929d4c74b0,225,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,2,1048576,38016,27.582492,5970,167.504188,5236623b1e38a3a3,3b4a1c929d4c74b0,183,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,3,1048576,38016,27.582492,6275,159.362550,5236623b1e38a3a3,3b4a1c929d4c74b0,200,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-9-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,pso_like,4,1048576,38016,27.582492,6451,155.014726,5236623b1e38a3a3,3b4a1c929d4c74b0,354,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,0,65536,6751,9.707599,565,110.619469,2772eb7b5d580d96,1c42a10671c86fce,4,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,1,65536,6751,9.707599,387,161.498708,2772eb7b5d580d96,1c42a10671c86fce,7,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,2,65536,6751,9.707599,399,156.641604,2772eb7b5d580d96,1c42a10671c86fce,4,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,3,65536,6751,9.707599,389,160.668380,2772eb7b5d580d96,1c42a10671c86fce,7,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,4,65536,6751,9.707599,402,155.472637,2772eb7b5d580d96,1c42a10671c86fce,4,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,0,262144,26831,9.770191,1632,153.186275,dcf9578e5a22ffc3,cedcc47995b5339e,24,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,1,262144,26831,9.770191,1598,156.445557,dcf9578e5a22ffc3,cedcc47995b5339e,29,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,2,262144,26831,9.770191,1900,131.578947,dcf9578e5a22ffc3,cedcc47995b5339e,26,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,3,262144,26831,9.770191,1624,153.940887,dcf9578e5a22ffc3,cedcc47995b5339e,23,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,4,262144,26831,9.770191,1601,156.152405,dcf9578e5a22ffc3,cedcc47995b5339e,21,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,0,1048576,108571,9.657975,6415,155.884645,c8116c5bb5e46840,701bbae893e7e396,104,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,1,1048576,108571,9.657975,6090,164.203612,c8116c5bb5e46840,701bbae893e7e396,99,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,2,1048576,108571,9.657975,6493,154.012013,c8116c5bb5e46840,701bbae893e7e396,103,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,3,1048576,108571,9.657975,6361,157.207986,c8116c5bb5e46840,701bbae893e7e396,104,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-9-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,high_compressibility,4,1048576,108571,9.657975,6620,151.057402,c8116c5bb5e46840,701bbae893e7e396,141,c8116c5bb5e46840,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,0,65536,59177,1.107457,593,105.396290,3d44fc31249b7fea,672f24ec0e875b0d,3,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,1,65536,59177,1.107457,666,93.843844,3d44fc31249b7fea,672f24ec0e875b0d,3,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,2,65536,59177,1.107457,599,104.340568,3d44fc31249b7fea,672f24ec0e875b0d,3,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,3,65536,59177,1.107457,617,101.296596,3d44fc31249b7fea,672f24ec0e875b0d,3,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,4,65536,59177,1.107457,773,80.853816,3d44fc31249b7fea,672f24ec0e875b0d,13,3d44fc31249b7fea,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,0,262144,236758,1.107223,2657,94.091080,847d87b26df4af9b,fd368ed47902e3bc,25,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,1,262144,236758,1.107223,2926,85.440875,847d87b26df4af9b,fd368ed47902e3bc,22,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,2,262144,236758,1.107223,2632,94.984802,847d87b26df4af9b,fd368ed47902e3bc,30,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,3,262144,236758,1.107223,2784,89.798851,847d87b26df4af9b,fd368ed47902e3bc,49,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,4,262144,236758,1.107223,2773,90.155067,847d87b26df4af9b,fd368ed47902e3bc,34,847d87b26df4af9b,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,0,1048576,946037,1.108388,10460,95.602294,31bf0a2c90ad6cea,57c31934f48366b1,146,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,1,1048576,946037,1.108388,11427,87.512033,31bf0a2c90ad6cea,57c31934f48366b1,66,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,2,1048576,946037,1.108388,10573,94.580535,31bf0a2c90ad6cea,57c31934f48366b1,63,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,3,1048576,946037,1.108388,10090,99.108028,31bf0a2c90ad6cea,57c31934f48366b1,139,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-9-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,9,low_compressibility,4,1048576,946037,1.108388,10788,92.695588,31bf0a2c90ad6cea,57c31934f48366b1,146,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-19-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,19,pso_like,0,65536,2611,25.099962,23699,2.637242,7545158f165814bb,18dbe0ddc09122e7,25,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-19-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,19,pso_like,1,65536,2611,25.099962,23018,2.715266,7545158f165814bb,18dbe0ddc09122e7,23,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-19-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,19,pso_like,2,65536,2611,25.099962,23151,2.699667,7545158f165814bb,18dbe0ddc09122e7,21,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-19-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,19,pso_like,3,65536,2611,25.099962,22894,2.729973,7545158f165814bb,18dbe0ddc09122e7,21,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-19-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,19,pso_like,4,65536,2611,25.099962,22891,2.730331,7545158f165814bb,18dbe0ddc09122e7,15,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-19-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,19,pso_like,0,262144,8510,30.804230,90567,2.760387,5c1552df8030fce4,6d7d10e1bf9e1d45,46,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-19-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,19,pso_like,1,262144,8510,30.804230,91288,2.738586,5c1552df8030fce4,6d7d10e1bf9e1d45,55,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-19-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.5.6,19,pso_like,2,262144,8510,30.804230,90698,2.756400,5c1552df8030fce4,6d7d10e1bf9e1d45,52,5c1552df8030fce4,true,true,passed
